MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,Device_Name,Attack,Attack_subType,label
5154.6860731632,402.829840428893,51821.7381241597,5154.6860731632,402.829840428893,51821.7381241597,3577.92431594541,553.899799014502,7.03485938720087,553.899799014502,49.4892465976882,0.0,0.0,3577.92431594541,1443.55451808487,2176380254855.08,3577.198584078,554.000000000002,4.31583728751555e-05,554.000000000002,1.8626451492309603e-09,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,udpplain,0
6437.36642279176,381.220665115681,55495.7290059901,6437.36642279176,381.220665115681,55495.7290059901,4186.58372976812,553.899314041166,7.05185975478976,553.899314041166,49.7287260012235,0.0,0.0,4186.58372976812,0.0034529430249771,81.4015583196618,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,udp,0
4992.74809354059,335.907078783163,60170.6976473911,4992.74809354059,335.907078783163,60170.6976473911,2788.5413797491,553.987700772532,2.46488683261169,553.987700772532,6.07566709758248,0.0,0.0,2788.5413797491,1167.28217691733,1759854684362.32,2788.47195281645,553.999999999999,2.85465804044643e-05,553.999999999999,8.14907252788544e-10,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udpplain,0
7718.55767990586,74.1435273053398,60.4268300058957,7718.55767990586,74.1435273053398,60.4268300058957,7700.93820112784,73.9987644283599,0.131516068730004,95.2670831763201,0.0172964763341952,2.28255524355581e-16,7.75998795935915e-10,7700.93820112796,1134.23756566655,1708060500321.66,1.02900397407546,74.0,0.0,95.2680429105164,0.0,0.0,0.0,Ennio_Doorbell,gafgyt,combo,0
2005.580266007,60.1040685083596,1.79930477924745,2005.580266007,60.1040685083596,1.79930477924745,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653394.97761,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,mirai,scan,0
3882.5865171885,380.022045031336,55675.8999268369,3882.5865171885,380.022045031336,55675.8999268369,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507659346.64894,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,mirai,udpplain,0
6298.86132785591,70.8535908676931,35.4682520363767,6298.86132785591,70.8535908676931,35.4682520363767,4850.19688474566,73.996654585116,0.216389964128601,73.996654585116,0.0468246165755772,0.0,0.0,4850.19688474566,23125.540098896,34864844822659.4,1.0,74.0,0.0,74.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,syn,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913443.49258,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,gafgyt,udp,0
906.254064769,76.2223863391484,1217.882352428,906.254064769,76.2223863391484,1217.882352428,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505913179.89892,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Ennio_Doorbell,gafgyt,scan,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913439.83544,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Samsung_SNH_1011_N_Webcam,gafgyt,udp,0
6311.40670153344,74.1768585814121,56.7834479226849,6311.40670153344,74.1768585814121,56.7834479226849,6287.55098161221,73.9992232049639,0.104281000906245,95.2674395317629,0.0108745271500084,1.0168125138070099e-16,1.76649820801715e-10,6287.55098161231,713.088166063121,1073845696552.41,1.02112856354462,74.0,0.0,95.2680429105164,0.0,0.0,0.0,Samsung_SNH_1011_N_Webcam,gafgyt,combo,0
3845.71291883348,341.243233516079,59811.394795149,3845.71291883348,341.243233516079,59811.394795149,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507656385.24216,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913559.91744,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ecobee_Thermostat,gafgyt,tcp,0
736.087453614404,75.0354657416821,363.400674095656,736.087453614404,75.0354657416821,363.400674095656,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,1505912961.97422,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,scan,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913474.19297,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ennio_Doorbell,gafgyt,udp,0
6419.24580061103,383.410055738648,55168.1196147167,6419.24580061103,383.410055738648,55168.1196147167,4202.76578316965,553.964006415317,4.21657862415674,553.964006415317,17.7795352936955,0.0,0.0,4202.76578316965,0.0034367710888627,0.0436648282438097,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913439.56277,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,gafgyt,udp,0
3825.26609557524,340.010583783262,59897.0910720175,3825.26609557524,340.010583783262,59897.0910720175,2169.41247417755,553.653081963645,13.0865258122466,553.653081963645,171.257157834596,0.0,0.0,2169.41247417755,0.0066744661718575,714.595871028417,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913564.04873,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ennio_Doorbell,gafgyt,tcp,0
5596.3413231609,411.236976142873,50142.7206270616,5596.3413231609,411.236976142873,50142.7206270616,3980.04603403453,553.87145651294,7.96768217111082,553.87145651294,63.4839591798373,0.0,0.0,3980.04603403453,0.1579690733901,232693524.822202,3979.0103882939,554.0,2.64289979182263e-05,554.0,6.98491930961609e-10,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,udpplain,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913536.83334,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,gafgyt,tcp,0
6384.82616166759,381.82728159845,55405.5629222279,6384.82616166759,381.82728159845,55405.5629222279,4159.64210679688,553.972957285898,3.65491032145588,553.972957285898,13.3583694578847,0.0,0.0,4159.64210679688,0.0034717931528103,2.54675344363805,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udp,0
6473.31068597899,70.628783011072,35.8900867086568,6473.31068597899,70.628783011072,35.8900867086568,4909.8844328676,73.9980823986373,0.163837547121681,73.9980823986373,0.0268427418468491,0.0,0.0,4909.8844328676,6.39918143338891,9643337905.23749,1.0,74.0,0.0,74.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,syn,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913436.2941,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ennio_Doorbell,gafgyt,udp,0
6078.57751406272,433.705653036124,49430.6425352978,6078.57751406272,433.705653036124,49430.6425352978,4490.53633028754,565.840185574857,8.99113777390245,565.840185574857,80.8405584692955,0.0,0.0,4490.53633028754,3288.38120673321,4957740798992.17,1.0,566.0,0.0,566.0,0.0,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,mirai,ack,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913556.0826,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,gafgyt,tcp,0
1452.83285147989,60.0000000000001,3.18323145620525e-12,1452.83285147989,60.0000000000001,3.18323145620525e-12,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507652977.60651,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,scan,0
6066.26203240808,426.025370320667,46813.1065007786,6066.26203240808,426.025370320667,46813.1065007786,4494.52545501838,553.94177559986,5.36278505894242,553.94177559986,28.7594635884161,0.0,0.0,4494.52545501838,838.815929595993,1264643107150.21,4493.99571605375,553.999999999999,2.64289979182263e-05,553.999999999999,6.98491930961609e-10,0.0,0.0,Ecobee_Thermostat,mirai,udpplain,0
6652.08562126041,74.6165556283513,470.85892245091,6652.08562126041,74.6165556283513,470.85892245091,6631.6414688226,73.9988719263237,0.125665264989532,95.2671666754527,0.0157917588248893,2.17514364595199e-17,2.8174002998892e-11,6631.64146882269,12021.064470202,18102539527751.1,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,gafgyt,junk,0
2275.14394228887,60.0213696565304,0.82897731511639,2275.14394228887,60.0213696565304,0.82897731511639,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653325.53612,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,scan,0
6658.34192146763,69.3476826281698,43.573629733487,6658.34192146763,69.3476826281698,43.573629733487,4443.76851571318,73.9984318217904,0.148162194158153,73.9984318217904,0.0219520357777583,0.0,0.0,4443.76851571318,32.9289862792624,49640718651.7458,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,syn,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913559.4943,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,tcp,0
1913.30291356106,60.0605668885284,1.67749342209436,1913.30291356106,60.0605668885284,1.67749342209436,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655310.41411,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,scan,0
6382.78662708615,433.55759005664,49469.4485791994,6382.78662708615,433.55759005664,49469.4485791994,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507658771.06072,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,ack,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913480.93129,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Samsung_SNH_1011_N_Webcam,gafgyt,udp,0
1041.19216086593,76.7627996715518,1445.0456525963,1041.19216086593,76.7627996715518,1445.0456525963,1.81209454126144,74.0,0.0,74.0,0.0,0.0,0.0,1.81209454126144,674878552.553972,5.60847331810425e+17,1.81209454126144,74.0,0.0,74.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,gafgyt,scan,0
4169.85184344334,74.1023570729664,28.9948350477907,4169.85184344334,74.1023570729664,28.9948350477907,4159.03201868802,73.9950339368768,0.263628947539697,95.2641855437789,0.0695002219808885,2.20694468639572e-16,3.31779268894637e-10,4159.03201868805,188794.694345376,284272894375904.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,gafgyt,junk,0
5796.04031402814,69.226484701916,44.1380175101585,5796.04031402814,69.226484701916,44.1380175101585,3818.58586907579,73.9985463070745,0.142651981149341,73.9985463070745,0.020349587725832,0.0,0.0,3818.58586907579,0.0292040714487983,38173225.6616634,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,syn,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913445.35209,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,gafgyt,udp,0
3131.27592464635,370.527771771192,60680.3036531596,3131.27592464635,370.527771771192,60680.3036531596,1924.34013690918,565.224995937856,19.7876583795745,565.224995937856,391.551424146746,0.0,0.0,1924.34013690918,0.579718331666025,862605282.785253,1.0,566.0,0.0,566.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,mirai,ack,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913437.03628,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,udp,0
1969.70345302336,60.1284595064031,2.08151387779935,1969.70345302336,60.1284595064031,2.08151387779935,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653339.58629,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,scan,0
3591.36443877853,339.927114245747,59898.8490080656,3591.36443877853,339.927114245747,59898.8490080656,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507656343.65872,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913568.39332,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,tcp,0
3525.74250195655,320.13798801681,63933.8570648412,3525.74250195655,320.13798801681,63933.8570648412,1820.21995442193,563.788160340498,33.381111920215,563.788160340498,1114.29863302992,0.0,0.0,1820.21995442193,3360.69639166351,5066757176271.56,1.0,566.0,0.0,566.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,mirai,ack,0
6354.31765573257,390.828342433245,57947.608266616,6354.31765573257,390.828342433245,57947.608266616,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507658135.31684,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,ack,0
951.143327338813,77.7556328311066,2566.50111187027,951.143327338813,77.7556328311066,2566.50111187027,1.81595053619157,74.0,0.0,74.0,0.0,0.0,0.0,1.81595053619157,676643096.713989,5.61119646414489e+17,1.81595053619157,74.0,0.0,74.0,0.0,0.0,0.0,Danmini_Doorbell,gafgyt,scan,0
6661.49491760357,69.3445260612047,43.5655202199951,6661.49491760357,69.3445260612047,43.5655202199951,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657278.10898,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,syn,0
6677.89409393668,69.4158196076985,43.4327376531019,6677.89409393668,69.4158196076985,43.4327376531019,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657225.2244,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,syn,0
5341.36448484458,431.875059447693,45412.1212548252,5341.36448484458,431.875059447693,45412.1212548252,4021.10068496849,553.965695777168,4.11644376868931,553.965695777168,16.945109300781,0.0,0.0,4021.10068496849,85151.2674458545,128371557956185.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,mirai,udp,0
5886.57060401058,439.287167682538,48058.6139614318,5886.57060401058,439.287167682538,48058.6139614318,4416.39420044899,565.543079072251,15.1984608662571,565.543079072251,230.99321270315,0.0,0.0,4416.39420044899,18800.2977755288,28344073691714.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,mirai,ack,0
6413.10385309618,380.51292890109,55599.8585221282,6413.10385309618,380.51292890109,55599.8585221282,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507656224.8343,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udp,0
5077.0501755501,332.633645452093,60348.4338795707,5077.0501755501,332.633645452093,60348.4338795707,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507659442.66378,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,udpplain,0
5649.92474738771,407.789059962858,50821.0164262344,5649.92474738771,407.789059962858,50821.0164262344,3977.47670795066,553.938408842257,5.51563581609012,553.938408842257,30.4222384557361,0.0,0.0,3977.47670795066,0.0775822598837695,111494280.426614,3976.9808022921,554.0,1.70598447990401e-05,554.0,2.91038304567337e-10,0.0,0.0,SimpleHome_XCS7_1003_WHT_Security_Camera,mirai,udpplain,0
1937.12267554926,60.0610272756784,1.2264421578484,1937.12267554926,60.0610272756784,1.2264421578484,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655375.9078,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ecobee_Thermostat,mirai,scan,0
6419.17321973159,383.636107320236,55133.3750471823,6419.17321973159,383.636107320236,55133.3750471823,4206.09181075169,553.912357097027,6.57935504363444,553.912357097027,43.2879127901979,0.0,0.0,4206.09181075169,0.0036057713646121,258985.283124148,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,udp,0
1622.03576847934,68.6150870457337,46.3513574861518,1622.03576847934,68.6150870457337,46.3513574861518,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657065.88507,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_737E_Security_Camera,mirai,syn,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913539.23051,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,tcp,0
3028.69529522896,245.030302571018,59357.1050670391,3028.69529522896,245.030302571018,59357.1050670391,1108.93073043454,565.173239685104,20.4366628077912,565.173239685104,417.657186719356,0.0,0.0,1108.93073043454,0.0886510872827475,111786418.419431,1.0,566.0,0.0,566.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,ack,0
2309.86627579283,60.0161039849762,0.475582909793502,2309.86627579283,60.0161039849762,0.475582909793502,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507653536.28591,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,scan,0
4024.65728361403,342.100257107384,59753.9584778292,4024.65728361403,342.100257107384,59753.9584778292,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507656123.1474,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913563.46484,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Samsung_SNH_1011_N_Webcam,gafgyt,tcp,0
6972.95904990747,74.1158807588372,32.1396218942728,6972.95904990747,74.1158807588372,32.1396218942728,6952.79643166723,73.9980127597241,0.166785535174269,95.2664993184291,0.0278174147433674,1.20608156618135e-16,2.97414084843591e-10,6952.79643166734,397.263376221081,598241312524.17,1.02095329146283,74.0,0.0,95.2680429105164,0.0,0.0,0.0,Samsung_SNH_1011_N_Webcam,gafgyt,combo,0
1403.67806229475,78.3318740199146,3162.80759570015,1403.67806229475,78.3318740199146,3162.80759570015,1.81189906681386,74.0,0.0,74.0,0.0,0.0,0.0,1.81189906681386,674788852.533688,5.60833248932554e+17,1.81189906681386,74.0,0.0,74.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,gafgyt,scan,0
4210.23169324255,347.04892237078,59383.671218641,4210.23169324255,347.04892237078,59383.671218641,2447.17646507724,553.77467401446,10.5479981540558,553.77467401446,111.260265057965,0.0,0.0,2447.17646507724,0.0059333074643737,10198.9601048043,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,udp,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913560.92474,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Ecobee_Thermostat,gafgyt,tcp,0
6653.64888933492,431.990756754297,45302.3665550268,6653.64888933492,431.990756754297,45302.3665550268,5008.88334754869,553.905970612133,6.81481298941877,553.905970612133,46.4416760807508,0.0,0.0,5008.88334754869,0.112907495658595,165880258.735304,1.0,554.0,0.0,554.0,0.0,0.0,0.0,SimpleHome_XCS7_1002_WHT_Security_Camera,mirai,udp,0
4974.41279291514,337.259997266735,60088.3451946793,4974.41279291514,337.259997266735,60088.3451946793,2792.72339264383,553.837462261924,8.95919773720968,553.837462261924,80.267224094423,0.0,0.0,2792.72339264383,1.83518276753302,2759031073.05157,2791.80452028896,553.999999999999,2.53038390377457e-05,553.999999999999,6.40284270048141e-10,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udpplain,0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913545.64488,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,gafgyt,tcp,0
6324.68537632022,392.826364982718,57633.956734962,6324.68537632022,392.826364982718,57633.956734962,4160.33885099255,565.964834252923,4.21813126776256,565.964834252923,17.7926313920761,0.0,0.0,4160.33885099255,3.29339086307591,4960073707.8664,1.0,566.0,0.0,566.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,ack,0
6259.12033038742,69.3521088458585,43.770354557163,6259.12033038742,69.3521088458585,43.770354557163,4176.43211431731,73.9991859305183,0.106753501263747,73.9991859305183,0.0113963100320689,0.0,0.0,4176.43211431731,0.0176948553019573,21377044.277072,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Danmini_Doorbell,mirai,syn,0
6415.95892745146,382.317284317677,55333.4850119929,6415.95892745146,382.317284317677,55333.4850119929,4186.3371736005,553.972600042332,3.67897109672073,553.972600042332,13.5348283305066,0.0,0.0,4186.3371736005,0.0034511573248213,22.1521187946683,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,mirai,udp,0
3894.24636004648,344.120678747624,59610.8302322574,3894.24636004648,344.120678747624,59610.8302322574,2240.45870799709,553.769868829948,10.6598235280767,553.769868829948,113.631837649737,0.0,0.0,2240.45870799709,0.006458560074855,1360.96413309759,1.0,554.0,0.0,554.0,0.0,0.0,0.0,Provision_PT_838_Security_Camera,mirai,udp,0
7540.66842242469,74.5830680827512,445.029431655863,7540.66842242469,74.5830680827512,445.029431655863,7517.9911634411,73.9977584506561,0.177134599087429,95.2663017846376,0.0313766661938644,5.67157929509502e-17,1.50146606409339e-10,7517.99116344118,134.501314482394,202544542417.79,1.02020201348825,74.0,1.34869915234861e-06,95.2680429105164,1.81898940354586e-12,0.0,0.0,Ecobee_Thermostat,gafgyt,combo,0
7360.2972585412,74.5999119869403,438.451917233076,7360.2972585412,74.5999119869403,438.451917233076,7333.89851501598,73.9986935017316,0.135237823037349,95.2670280840293,0.0182892687798812,-6.97373351052595e-18,-5.4071334670285e-11,7333.89851501609,11470.4009743437,17273306728335.3,1.0,74.0,0.0,74.0,0.0,0.0,0.0,Philips_B120N10_Baby_Monitor,gafgyt,combo,0
