Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,53363437,9,2,264.0,92.0,46.0,6.0,29.33333333333333,18.54049621773916,46.0,46.0,46.0,0.0,6.671234463402349,0.2061336491500725,5336343.7,16847584.97014192,53285389.0,1.0,53363437.0,6670429.625000001,18835307.59724179,53285389.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,180,40,0.1686548038500593,0.0374788453000131,6.0,46.0,33.5,17.516226243634268,306.8181818181818,0,0,1,0,0,1,0,0,0.0,36.54545454545455,29.33333333333333,46.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,264.0,2.0,92.0,257,247,8,20,77827.0,0.0,77827.0,77827.0,53285389.0,0.0,53285389.0,53285389.0,BENIGN
6,222,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,81081.08108108108,13513.513513513511,111.0,154.14927829866738,220.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,4504.504504504504,9009.009009009009,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,119,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,83507,2,2,0.0,12.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,143.70052809944076,47.90017603314692,27835.666666666664,48208.45880479206,83502.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,80,40,23.950088016573464,23.950088016573464,0.0,6.0,2.4,3.286335345030997,10.8,0,0,0,0,1,0,0,0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
17,3105425,60,60,2306.0,10072.0,47.0,31.0,38.433333333333344,5.133362682431324,278.0,52.0,167.86666666666667,60.62708089503491,3985.9278520653374,38.64205382516081,26096.008403361346,139838.61508293587,1110036.0,1.0,3084119.0,52273.203389830494,201649.01085718736,1137498.0,1.0,3045199.0,51613.54237288135,209161.4119210429,1215479.0,1.0,0,0,0,0,1200,1200,19.321026912580407,19.321026912580407,31.0,278.0,102.55371900826448,77.79084676374454,6051.415840220388,0,0,0,0,0,0,0,0,1.0,103.40833333333332,38.43333333333333,167.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2306.0,60.0,10072.0,-1,-1,59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,15266,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0201755535176,5088.666666666666,8811.231147423914,15263.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,64,131.0100877767588,131.0100877767588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,283,260,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,87,1,4,0.0,24.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,275862.0689655172,57471.26436781609,21.75,41.50803135137424,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0,0,0,0,32,80,11494.25287356322,45977.01149425288,0.0,6.0,4.0,3.0983866769659336,9.6,0,0,0,0,0,1,1,0,4.0,4.8,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,24.0,243,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,0,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,342,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,2.0,1.4142135623730951,3.0,1.0,4.0,2.0,1.4142135623730951,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,248,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,117333839,118,205,3086.0,309556.0,517.0,0.0,26.152542372881346,78.88340710541107,2920.0,0.0,1510.0292682926824,579.4336476943192,2664.551016693488,2.7528290453361883,364390.8043478261,4591060.492757315,58889683.0,1.0,117333839.0,1002853.3247863248,7594857.956899838,58889683.0,1.0,117084709.0,573944.6519607843,5775724.02239559,58918071.0,1.0,0,0,0,0,2384,4124,1.0056774840547065,1.7471515612814816,0.0,2920.0,964.944444444444,853.0710375147191,727730.1950464394,0,0,0,0,1,0,0,0,1.0,967.9318885448916,26.15254237288136,1510.0292682926831,0.0,0.0,0.0,0.0,0.0,0.0,118.0,3086.0,205.0,309556.0,8192,127,116,20,198222.0,50306.40484073574,233794.0,162650.0,58344022.0,771681.1866580654,58889683.0,57798361.0,BENIGN
6,5366684,22,21,1964.0,16266.0,517.0,0.0,89.27272727272728,171.9413470920443,1448.0,0.0,774.5714285714287,645.9832483453863,3396.883438637341,8.012396481700804,127778.19047619047,770706.1521636755,4999967.0,1.0,366713.0,17462.52380952381,41547.080545591954,118029.0,1.0,5250904.0,262545.2,1115693.9428941028,5000014.0,1.0,0,0,0,0,720,688,4.099365641800412,3.913030839900393,0.0,1448.0,414.3181818181818,574.4201838103447,329958.5475687103,0,0,0,0,1,0,0,0,0.0,423.953488372093,89.27272727272727,774.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1964.0,21.0,16266.0,29200,61,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
17,1,2,0,86.0,0.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,86000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,64.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,0.0,0.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,7139041,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007483638208549,793226.777777778,1410358.5278738327,4060146.0,1.0,2.0,2.0,0.0,2.0,2.0,7083919.0,1011988.4285714286,1549402.338251953,4060146.0,1.0,0,0,0,0,64,256,0.280149672764171,1.120598691056684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,170,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,105882.35294117646,17647.05882352941,85.0,117.37972567696688,168.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,20,40,5882.352941176468,11764.70588235294,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,561,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,844,4,0,129.0,0.0,46.0,6.0,32.25,18.87458608817688,0.0,0.0,0.0,0.0,152843.60189573458,4739.336492890995,281.33333333333337,484.6858088837896,841.0,1.0,844.0,281.33333333333337,484.6858088837896,841.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,80,0,4739.336492890995,0.0,6.0,46.0,35.0,17.464249196572982,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,0.0,0.0,16319,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
17,20999,2,2,78.0,230.0,39.0,39.0,39.0,0.0,115.0,115.0,115.0,0.0,14667.365112624411,190.4852612029144,6999.666666666666,12119.44818600803,20994.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,95.2426306014572,95.2426306014572,39.0,115.0,69.4,41.62691437039263,1732.8000000000006,0,0,0,0,0,0,0,0,1.0,86.75,39.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,230.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
17,44916,2,2,62.0,164.0,31.0,31.0,31.0,0.0,82.0,82.0,82.0,0.0,5031.614569418471,89.0551251224508,14972.0,25927.06853849853,44910.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,44.5275625612254,44.5275625612254,31.0,82.0,51.4,27.933850432763467,780.3,0,0,0,0,0,0,0,0,1.0,64.25,31.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,164.0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,5091807,14,11,1359.0,8212.0,517.0,0.0,97.07142857142856,183.0558822981552,2382.0,0.0,746.5454545454544,831.9481190118004,1879.68632746685,4.909848311218394,212158.62500000003,979275.0768810664,4805491.0,2.0,5091807.0,391677.4615384615,1327686.7103752056,4805491.0,2.0,55914.0,5591.400000000002,11302.046021259455,27303.0,2.0,0,0,0,0,304,244,2.749515054282301,2.1603332569360933,0.0,2382.0,368.1153846153847,635.4940960810305,403852.7461538461,0,0,0,0,1,0,0,0,0.0,382.84,97.07142857142856,746.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1359.0,11.0,8212.0,8192,237,12,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,2,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,246,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
17,20686,2,2,84.0,140.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,10828.579715749782,193.36749492410328,6895.333333333334,11937.871516033892,20680.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.68374746205164,96.68374746205164,42.0,70.0,53.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,66.5,42.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,140.0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6,191,6,2,86.0,12.0,31.0,6.0,14.333333333333336,12.909944487358056,6.0,6.0,6.0,0.0,513089.0052356021,41884.8167539267,27.28571428571429,67.78572683024622,181.0,1.0,8.0,1.6,0.8944271909999159,3.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,120,40,31413.612565445022,10471.204188481675,6.0,31.0,11.555555555555555,11.023963796102462,121.5277777777778,0,0,0,0,0,1,0,0,0.0,13.0,14.333333333333336,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,2.0,12.0,258,0,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
